"ToxPi Score","HClust Group","KMeans Group","Name","Source","A375!2!0x669999ff","CM!12!0x6680e6ff","ENDO!4!0x8066ccff","HEP!4!0x996699ff","HEPARG!1!0xb36680ff","HEPG2!2!0xff6666ff","HLMVEC!2!0xff9966ff","HUVEC!5!0xffb366ff","LN229!2!0xffcc66ff","MCF7!2!0xffff4dff","NEUR!4!0xcccc66ff","SH-SY5Y!2!0x669966ff"
"0.688928199283665","3","3","064_UATO","UATO","0.30127308616506115","0.7685688499358878","0.7243500665955664","0.9824878055936785","0.0","0.8362622","0.0","0.9366771310602171","0.46330799673608575","0.6701318763033155","0.9148676770540709","0.0"
"0.6852628951832165","1","9","104_kerosine","kerosine","0.0","0.9475083495370086","0.8783418362750399","0.7247732768732421","0.0","0.4993403","1.0","0.19569812130790132","0.5218147455196849","0.8083386191788241","0.8038791208532047","0.5727432656542589"
"0.6843942554198704","4","4","071_HFO","HFO","0.0","0.8944952184959649","0.8864392995320278","0.9763308907821586","0.0","0.9235215","0.4998382986295468","0.644096831701912","0.0","0.31713591941261465","0.964514937458088","0.0"
"0.6835296300720552","4","4","091_HFO","HFO","0.0","0.8553267149139201","0.9088431434779249","0.9558211124838591","0.0","0.45430985","0.0","0.8962823992079131","0.0","0.951215587795852","0.9233009971452185","0.0"
"0.6821050725455166","3","3","177_VHGO","VHGO","0.0","0.7867248610808177","0.6663192702652","0.9354724142617745","0.0","0.9949158","0.0","0.8601944749651731","0.521753427099548","0.4231529232517235","0.7552363971527024","0.7994928558473834"
"0.6792162565025398","4","3","175_VHGO","VHGO","0.0","0.805886316914481","0.7776706611263681","0.8916169125784661","0.0","0.70100625","0.7278793565357597","0.9188320356700728","0.0","0.7263331955663498","0.8186747231897454","0.0"
"0.6784165864113378","3","3","050_HFO","HFO","0.46602725468249073","0.7404472391718264","0.8262321976547136","0.9770589424244079","0.0","0.4995107","0.2935230570072141","0.710446418090294","0.0","0.5966282222449112","0.9981669107334968","0.5693434988215483"
"0.6749900119055778","4","3","031_HFO","HFO","0.4785006413835715","0.8427201056541747","0.8673120578714338","0.9860689014451302","0.0","0.66894165","0.49829981530359047","0.642687624021371","0.0","0.4439845711645137","0.8576309797769279","0.0"
"0.6637793844529891","3","3","080_HFO","HFO","0.0","0.8376084491389412","0.8879358998462621","0.9759183650140214","0.0","0.8595744","0.0","0.9210570093682627","0.25343184846386657","0.0","0.7094825618505662","0.3513939533728998"
"0.6622165400552614","4","4","082_UATO","UATO","0.0","0.9041386742489279","0.8513621259732088","0.9765335181521794","0.0","0.255664","0.4835822952361384","0.8703606187139328","0.0","0.40756502239955156","0.7516055714978119","0.0"
"0.6568420604140717","4","3","169_SRGO","SRGO","0.4917891233586473","0.8547090637052571","0.859350000460018","0.9738462251954281","0.0","0.49644535","0.33937265148962087","0.7987645517486541","0.0","0.3490289077664878","0.6627445115833392","0.0"
"0.6566680037087489","4","3","117_OLBO","OLBO","0.5007837685708377","0.8084019801867482","0.8578952732502961","0.9785565829355222","0.0","0.0","0.4306328324351346","0.9310258757102042","0.0","0.3729119576975027","0.8174096182063083","0.0"
"0.654761591362174","4","9","180_VHGO","VHGO","0.0","0.9424587776463975","0.5774578652204415","0.8570090864772162","0.0","0.2990281","0.0","0.6235382163615717","0.43069552101035224","1.0","0.7067614951704195","0.5242146970768345"
"0.6543942298344236","4","3","018_HFO","HFO","0.4630345653984619","0.8400953318491711","0.4658121647969421","0.976214212048161","0.0","0.41116055","0.0","0.8975163587250038","0.44063912476331085","0.401036437383806","0.9289962536897867","0.0"
"0.6461077188077712","4","3","197_HFO","HFO","0.0","0.8024247543640409","0.8388932176453109","0.9769224137082049","0.0","0.9244108","0.31196282400682074","0.5170790108487485","0.2099823465573073","0.4441705715923147","0.9694291183968015","0.0"
"0.6454203688917511","3","3","003_CGO","CGO","0.48710439144285683","0.7202759496767795","0.6269816421224775","0.9549256233348064","0.0","0.43820895","0.7660143814606538","0.7231464478951561","0.0","0.9068326457150852","0.8311655146975211","0.0"
"0.6452842112352586","3","3","166_HFO","HFO","0.0","0.7972283116415088","0.7084646901287048","0.9784665696714705","0.0","0.84506495","0.0","0.7434835637199889","0.29346922817278204","0.4237303245797465","0.7036835798709974","0.5653954746965321"
"0.642438448582599","3","3","024_HFO","HFO","0.0","0.7430270554351377","0.7138931061451087","0.9763525151066305","0.0","0.98641255","0.3178621586628889","0.8725908029820152","0.0","0.4957859903077777","0.8355080693472855","0.0"
"0.6337547886672364","4","9","187_1__OGO","OGO","0.0","0.9099714339258792","0.6747569684249521","0.8591087172753492","0.0","0.46703625","0.759666217487303","0.5697924352382997","0.0","0.4638985519666695","0.8331042397531818","0.0"
"0.633137620351157","3","3","178_VHGO","VHGO","0.0","0.7691480766138731","0.6459201617265196","0.8546915664487743","0.0","0.0","0.7493611205656939","0.7262651047430169","0.426468516148506","0.1808508659569917","0.9689560074860614","0.5695228318396123"
"0.6270866443842097","8","12","193_OXASPH","OXASPH","0.0","0.5776899910378356","0.7426947679798026","0.9657554685901891","0.0","0.8579407","0.0","0.8379812320905521","0.975457967710294","0.2810728964676619","0.7519984802541201","0.5723575077888293"
"0.6263526286151042","3","9","012_CGO","CGO","0.4911354444943657","0.8160255079691426","0.567045836165757","0.9667491329777187","0.0","0.0","0.7289853877088396","0.5921085214846986","0.0","0.7162378523470604","0.660422683752656","0.4521868590480567"
"0.6252307217388763","3","3","084_UATO","UATO","0.0","0.7678788563504303","0.874141808429298","0.981444240661305","0.0","0.47286865","0.2876648927922314","0.7853361084144568","0.0","0.30543907750987825","0.8910435144471817","0.0"
"0.5933924945385466","3","3","020_HFO","HFO","0.0","0.6930009818266347","0.9199113798941357","0.9746477597754799","0.0","0.3338492","0.0","0.752032439117056","0.0","0.4892546252856382","0.7850894864630504","0.24075431900606092"
"0.5919861611003171","3","3","025_HFO","HFO","0.0","0.7701501833291533","0.8292442322601968","0.9868600819200988","0.0","0.7459181500000001","0.0","0.8562335566535306","0.0","0.0","0.6460488065686603","0.0"
"0.5845518771820781","3","3","006_HFO","HFO","0.0","0.8044480707560236","0.49326685321733643","0.9732419521730395","0.0","0.25542055","0.06263239249699239","0.8114816014072965","0.0","0.32488449223433213","0.638251755224716","0.5677384368077497"
"0.5835832870850134","4","9","170_SRGO","SRGO","0.0","0.8349930922867513","0.599703187735987","0.9677968833444028","0.0","0.28110735","0.31152876664179935","0.5430402025644252","0.0","0.4938044207501677","0.8331246445504822","0.0"
"0.5785247609625996","3","3","017_HFO","HFO","0.0","0.7779739979267065","0.6278572818819663","0.9946773708549322","0.0","0.265482","0.0","0.7143098645442949","0.0","0.404347679999664","0.6566724370520624","0.46715747171602995"
"0.5779622952652714","1","11","188_SRGO","SRGO","0.0","0.7749279752351631","0.4250592104302412","0.9599633963005958","0.0","0.9374532499999999","0.6546730965964461","0.8482513458207961","0.4320962424698371","0.0","0.0","0.5727441820797744"
"0.5628929384935363","8","12","186_RAE","RAE","0.4992738765695843","0.41511106803976267","0.504793705893865","0.9869638092139509","0.7346239","0.98809495","0.0","0.9194427788391716","0.0","0.49952439890611744","0.8468790736682121","0.0"
"0.5537977672843267","8","12","192_BITUMENS","BITUMENS","0.4851232216211246","0.5117835886038021","0.694269937070815","0.975933674693463","0.276918","0.48850035","0.27398770021446034","0.49159507916998235","0.0","0.9697233153636253","0.8169315363476629","0.0"
"0.5341535889036699","8","12","075_OLBO","OLBO","0.49955283697979325","0.4474048681559762","0.49550547144872303","0.9822129964701839","0.0","0.45912245","0.0","0.6558834023331483","0.0","0.49709709332331464","0.954556538100394","0.5727652598666308"
"0.5303653638849762","3","3","079_HFO","HFO","0.0","0.658017195507182","0.40634685146493554","0.9686627900551593","0.0","0.24204185","0.4696233154173655","0.9094744959201138","0.0","0.4836919024913757","0.4852534388960978","0.0"
"0.5294673222414553","3","3","036_OLBO","OLBO","0.0","0.8097047063046223","0.47553559408849627","0.9760020888010182","0.0","0.0","0.0","0.7490484523651814","0.0","0.49260049298113384","0.49614426978485526","0.0"
"0.5221536283733924","1","11","155_HFO","HFO","0.0","0.8441951451925546","0.9231733533529078","0.9386492998441641","0.0","0.0","0.9482859904765014","0.2927911966717535","0.0","0.4961460361358831","0.0","0.0"
"0.5152259262673825","1","9","173_OGO","OGO","0.0","0.8808371055586348","0.47881268060324894","0.8580883244979352","0.0","0.0","0.0","0.17300041614146033","0.5218246608386857","0.0","0.9532970534342593","0.0"
"0.5067251429243244","8","12","191_BITUMEN","BITUMEN","0.0","0.4684559112436727","0.7097223869239494","0.9873922411425469","0.0","0.9796296499999999","0.0","0.3505250152117458","0.0","0.500001150002645","0.7538214715748022","0.5726769966341696"
"0.4870258399619367","1","11","123_kerosine","kerosine","0.0","0.7586173841539708","0.34349973062825434","0.7658152505855386","0.0","0.94552195","0.17429093428987574","0.3613259029399585","0.0","0.0","0.4785473432411515","0.4769860437271862"
"0.48327875213790794","1","11","174_OGO","OGO","0.998724394677195","0.7243485547529258","0.3863982292289714","0.854725087675222","0.0","0.8994752","0.0","0.3739430866953328","0.0","0.48745852115459865","0.0","0.0"
"0.4763615599010361","1","11","179_VHGO","VHGO","0.0","0.7991177055116897","0.4710487494940121","0.9368548080966916","0.0","0.0","0.0","0.26337237941277686","0.5213527438401342","0.46789176615106215","0.1954037085370498","0.3545965340729727"
"0.4705530783380018","8","12","185_RAE","RAE","0.0","0.5302549079161167","0.5979396750519661","0.9616031301672763","0.8907126","0.96662575","0.0","0.5999139753016975","0.0","0.16759413546651158","0.2508192317210487","0.0"
"0.394239655128049","9","1","189_BITUMEN","BITUMEN","0.0","0.2133674839127126","0.4674821447399034","0.9474984581531983","0.0","0.9773981","0.4841261271089587","0.3748367296089427","0.0","0.3066506552965072","0.731799970999364","0.0"
"0.38906127473152","12","8","124_gasoline","gasoline","0.4864726988658431","0.3830219184873777","0.7166864219539233","0.5671943303014539","0.0","0.49882905","0.0","0.0","0.0","0.8638405918333613","0.4623156227285521","0.5306201677705918"
"0.3800749387949395","9","1","069_TDAE","TDAE","0.7661848998679871","0.23562222376985362","0.4863441560909043","0.9803575705374478","0.0","0.49689005","0.0","0.11820566079129646","0.0","0.4940524863207185","0.790897665325478","0.0"
"0.36783958925569904","9","2","146_gasoline","gasoline","0.5004539742618205","0.2787880977014572","0.0","0.7444609256372123","0.0","0.0","0.0","0.882273510458509","0.5126550781984679","0.0","0.6720940541399755","0.0"
"0.34208309294716327","9","1","139_OLBO","OLBO","0.0","0.23411302255354316","0.5764532420270283","0.9276439280946814","0.0","0.49492425","0.0","0.272761826359066","0.5216856376291157","0.0","0.2498085813808442","0.5727408600372808"
"0.33808802139968025","12","8","118_OLBO","OLBO","0.42964706099181393","0.4066199362154473","0.7350404766122656","0.25105948933961447","0.0","0.45720695","0.0","0.0","0.33594123618352484","0.0","0.2482026581412754","0.968728336738952"
"0.3302152136379083","12","5","081_OLBO","OLBO","0.9591736180979897","0.2784245865068569","0.45563753560137743","0.8429597085051127","0.0","0.4990323","0.0","0.2835236046360392","0.0","0.4997625494538638","0.0","0.0"
"0.3284884051631463","10","10","149_OLBO","OLBO","0.0","0.2505929169935379","0.47287679212363587","0.0","0.0","0.4082302","0.4885860565332314","0.7907876923120255","0.0","0.32814888974244644","0.6235055225809158","0.0"
"0.3251144179840993","12","5","131_HFO","HFO","0.0","0.30796523116403657","0.252276764043425","0.9728068582813527","0.0","0.9880786","0.0","0.24209897044973155","0.3725941522162199","0.0","0.0","0.5635239676917622"
"0.3246171581805796","10","10","016_kerosine","kerosine","0.4991341459511851","0.560027714092131","0.0","0.24825366276907762","0.0","0.4996356","0.0","0.5784458036856432","0.5154024565359382","0.0","0.0","0.0"
"0.32317825861116356","10","10","049_kerosine","kerosine","0.0","0.4262327583686673","0.6500030825027333","0.0","0.0","0.9790321","0.0","0.7801234462467853","0.0","0.0","0.0","0.0"
"0.3195741091093274","9","1","190_BITUMENS","BITUMENS","0.0","0.23139258259754353","0.5642841481857311","0.9757540407857762","0.0","0.49022285","0.0","0.25105191648884845","0.0","0.0","0.5623858882727384","0.0"
"0.31897250574210373","10","10","132_gasoline","gasoline","0.4127353490568509","0.3766193154532809","0.20073018232997294","0.0","0.0","0.4003962","0.27380643125795506","0.6400051663102254","0.0","0.3718710553034272","0.24870815697993737","0.4810080978508762"
"0.3144162819451067","12","5","121_CGO","CGO","0.0","0.4044970355474583","0.25483568731285966","0.7356605277637361","0.0","0.98028035","0.0","0.0","0.0","0.6417252759681348","0.0","0.5727616514411635"
"0.3141764301181549","9","5","073_OLBO","OLBO","0.0","0.3545496775748865","0.1990231460912349","0.733618617200407","0.0","0.0","0.0","0.43015737027567036","0.4865108347300017","0.0","0.25046606537862665","0.5422870492722193"
"0.31379873041506545","12","8","152_slackwax","slackwax","1.0","0.30803117505771394","0.2545220340583038","0.5033595081871562","0.0","0.9897628","0.0","0.0","0.0","0.18424297375883966","0.2395257414672817","0.5727659471857675"
"0.31078125808316154","10","8","041_CGO","CGO","0.49969732545079026","0.5880872150075892","0.2544956562961794","0.24446517021626518","0.0","0.4991734","0.0","0.20104346188654215","0.0","0.49848209650882197","0.0","0.0"
"0.30166347104248425","10","10","181_VHGO","VHGO","0.0","0.39580418754907487","0.23259260754423874","0.2091299946592801","0.0","0.9510800500000001","0.0","0.6510049006516331","0.0","0.4980702605615993","0.0","0.0"
"0.2786286030631303","9","1","007_HFO","HFO","0.0","0.18887223237333303","0.503060419321805","0.9700798829777735","0.0","0.0","0.0","0.36949402449229385","0.0","0.0","0.0","0.8479516042558457"
"0.2781173741357784","12","8","090_FO","FO","0.4269386408798401","0.27883292071525223","0.42052779124063067","0.34593983966454345","0.0","0.9045672499999999","0.2351098621193777","0.0","0.0","0.4954236944744973","0.0","0.5724926232757704"
"0.27580658022579296","6","7","160_FO","FO","0.0","0.1585717573359891","0.6082592417675322","0.49671656956891114","0.0","0.47847195","0.0","0.0026189853250032616","0.0","0.0","0.902722855969699","0.34009089280092486"
"0.2672073288209874","9","5","092_OLBO","OLBO","0.0","0.3142912710085596","0.0","0.9699568216452118","0.0","0.0","0.0","0.4889882853714457","0.0","0.09539698941307566","0.0","0.46782493305726397"
"0.267151931537512","12","5","076_gasoline","gasoline","0.0","0.44068502311597063","0.4284480265190551","0.7693099246430296","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.570564521267759"
"0.262485783966742","6","2","061_P_Hwax","Hwax","0.48849133051645083","0.08266269284710713","0.0","0.0","0.0","0.46207515","0.0","0.576979460798559","0.41087010159757703","0.9099482978810851","0.6511958871137146","0.0"
"0.25649652186784033","12","1","085A_OLBO","OLBO","0.0","0.2658561999859435","0.25149689977192025","0.7762458612805977","0.0","0.39241305","0.4372553476667476","0.0","0.0","0.0","0.24092226321172178","0.42429131311375984"
"0.2554037853242829","6","7","115_OLBO","OLBO","0.0","0.158851062474848","0.24909624307523215","0.0","0.0","0.9748441","0.0","0.0","0.5218588947821834","0.49408000138400315","0.7338145011228793","0.4537686323984428"
"0.25342906396917286","12","8","011_kerosine","kerosine","0.5003107378572965","0.4290990013414029","0.2055619512071547","0.5018081264981504","0.0","0.4662627","0.0","0.0","0.0","0.36610274203630666","0.0","0.0"
"0.25255974786756646","11","7","187_2__OGO","OGO","0.0","0.31452915837102496","0.0","0.46434552714778776","0.0","0.0","0.498617437280511","0.0","0.0","0.4832649565094","0.5561048929810414","0.3937965209451772"
"0.2520149121625358","6","7","067_P_Hwax","Hwax","0.46803191327125854","0.0","0.20154975341634707","0.20800105995431795","0.0","0.9798753","0.0","0.250307287826952","0.0","0.46408032738475297","0.6813830568434639","0.5726896547616023"
"0.24821752972468433","11","8","085B_OLBO","OLBO","0.0","0.5380682041136967","0.24375261818403404","0.045754173748190394","0.0","0.0","0.0","0.0","0.0","0.4634372659057116","0.4708540248830148","0.0"
"0.24024160574829095","9","1","140_OLBO","OLBO","0.0","0.16565605526587637","0.17407434507266079","0.9587834159079085","0.0","0.0","0.0","0.3199260541671935","0.5217561929516903","0.0","0.0","0.46385053878803933"
"0.240025324109216","9","5","114_OLBO","OLBO","0.0","0.3603539846015501","0.1641320695556356","0.6291206396724844","0.0","0.0","0.0","0.33626541556658757","0.0","0.0","0.22561947065576335","0.0"
"0.23282810814165264","10","10","059_dieselfuel","dieselfuel","0.1764874837675842","0.3346685983863766","0.0","0.0","0.0","0.0","0.4886716778489445","0.5755721442128825","0.3034756637366725","0.47381349477103796","0.0","0.0"
"0.22895800527762009","12","5","128_kerosine","kerosine","0.3593936111855812","0.3957162903841503","0.0","0.5589967960437432","0.0","0.48470785","0.0","0.18869012610082092","0.0","0.0","0.0","0.0"
"0.22640432369229352","10","10","085C_OLBO","OLBO","0.0","0.31129525906285227","0.20776076068062985","0.0","0.0","0.47419695","0.0","0.5954599640631622","0.0","0.0","0.0","0.5083508616418846"
"0.22470368599346432","7","6","147_OLBO","OLBO","0.5008265892442181","0.1981245482647797","0.7039241470368329","0.0","0.0","0.41495525","0.0","0.20019631174135535","0.40431043966194397","0.1462766364362638","0.07766106375229613","0.0"
"0.22174554320343462","7","7","046_gasoline","gasoline","0.0","0.1681175878754513","0.25478627042323715","0.4781660124507333","0.0","0.6633783","0.0","0.09809320301275554","0.0","0.0","0.3503417466278455","0.5727515134838984"
"0.21531233490443374","5","2","127_slackwax","slackwax","0.0","0.09434861840143713","0.0","0.6770956305372015","0.0","0.0","0.48766310455589806","0.7880423858736824","0.0","0.0","0.07175349613498984","0.0"
"0.20885492725259838","7","7","074_OLBO","OLBO","0.0","0.23069096075695958","0.19926658607559478","0.24547016019272888","0.0","0.0","0.0","0.166390335459105","0.0","0.4801574693621795","0.3779624373480288","0.4602760325201613"
"0.2085424444441557","9","1","148_OLBO","OLBO","0.0","0.07490365343212323","0.16696312977576072","0.948941370901785","0.0","0.49998185","0.4670811944506586","0.1175006244133708","0.0","0.43734580589535355","0.0","0.0"
"0.20663672098299798","9","1","138_OLBO","OLBO","0.0","0.17153271307732829","0.24570696824272903","0.9611250770583631","0.0","0.0","0.0","0.18589901090709082","0.4317632443090766","0.0","0.0","0.0"
"0.20373195893083537","5","2","060_OLBO","OLBO","0.0","0.08256459678596542","0.444037258448829","0.0","0.0","0.0","0.0","0.5749499136483838","0.0","0.39414389153095053","0.24533895671794145","0.5727124508463003"
"0.1964168150130725","7","6","119_OLBO","OLBO","0.3651077420729042","0.082622073830104","0.3900362450840198","0.2087750003661311","0.0","0.4736222","0.46023896518163837","0.06266804716591773","0.0","0.6338883679432462","0.17093539414050687","0.0"
"0.19442067207582098","7","7","108_OLBO","OLBO","0.0","0.18269217211341116","0.22622272204895727","0.14274653751515384","0.0","0.49948175","0.19201802710246182","0.19364388933433563","0.0","0.0","0.25024836554666563","0.5726363302519194"
"0.18873051053024117","10","10","141_gasoline","gasoline","0.0","0.3644931305389182","0.18366728727042075","0.0","0.0","0.0","0.4899257185829679","0.3676486579110986","0.0","0.0","0.0","0.0"
"0.18603236795162273","11","7","151_OLBO","OLBO","0.0","0.3113671474079934","0.0","0.0","0.0","0.36511715","0.0","0.0","0.2178017236790551","0.48951182087718803","0.4830230739899369","0.0"
"0.18539628670948494","12","5","009_gasoline","gasoline","0.0","0.3058692612994963","0.3899678667885803","0.5656688414255492","0.0","0.0","0.0","0.0","0.14683303667394693","0.0","0.0","0.0"
"0.18517656690312445","7","7","063_P_Hwax","Hwax","0.0","0.16396930244905766","0.45341484597030746","0.0","0.0","0.999683","0.0","0.0","0.0","0.0","0.2158654389219014","0.5666485204868499"
"0.1846163764136532","9","1","085D_OLBO","OLBO","0.0","0.0831969872073807","0.0","0.7909769918873875","0.0","0.49468225","0.0","0.0","0.0","0.4908827940304263","0.23132498623003384","0.34759298117716403"
"0.18064091220458703","7","7","066_OLBO","OLBO","0.0","0.1988029808590597","0.17597102085532912","0.24420262544718738","0.0","0.45329015","0.0","0.0","0.0","0.0","0.17097860992558758","0.9650466086857608"
"0.17075586785880978","5","2","202_Paraffinwax","Paraffinwax","0.0","0.0","0.3979123135394861","0.3523563520752207","0.0","0.0","0.0","0.6050279786479296","0.0","0.0","0.0","0.5727659471857675"
"0.16594611232962442","7","2","112_OLBO","OLBO","0.0","0.20223810026967884","0.0","0.23488619598990543","0.0","0.0","0.4017875052366921","0.3998287352065835","0.0","0.0","0.0","0.4003080220710776"
"0.16036531598032183","12","8","087_kerosine","kerosine","0.0","0.29369138404058054","0.44641505441834267","0.3563466112532949","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.15629486755233565","7","6","072_OLBO","OLBO","0.4982611551234735","0.10739666414031684","0.5027711304542936","0.0784649888709352","0.0","0.0","0.0","0.0","0.521855033026362","0.30329582758040347","0.07596398968822539","0.0"
"0.1551237362328608","7","6","109_FO","FO","0.0","0.12544186633780652","0.5067964024402412","0.0","0.0","0.49414425","0.0","0.0","0.5015749179585631","0.0","0.24781764501209588","0.0"
"0.15191744000617521","7","7","113_OLBO","OLBO","0.0","0.16669682193565483","0.25454010346250305","0.20280291664921998","0.0","0.49736485","0.0","0.0","0.1198044511223828","0.0","0.32911498358496094","0.0"
